window_id	cluster_rep	organism	phylum
bsubtilis_168_prom_pos_35	bsubtilis_168_prom_pos_35	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_350	bsubtilis_168_prom_pos_350	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_351	bsubtilis_168_prom_pos_351	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_352	bsubtilis_168_prom_pos_352	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_353	bsubtilis_168_prom_pos_353	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_354	bsubtilis_168_prom_pos_354	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_355	bsubtilis_168_prom_pos_355	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_356	bsubtilis_168_prom_pos_356	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_357	bsubtilis_168_prom_pos_357	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_358	bsubtilis_168_prom_pos_358	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_359	bsubtilis_168_prom_pos_359	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_36	bsubtilis_168_prom_pos_36	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_360	bsubtilis_168_prom_pos_360	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_361	bsubtilis_168_prom_pos_361	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_362	bsubtilis_168_prom_pos_362	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_363	bsubtilis_168_prom_pos_363	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_364	bsubtilis_168_prom_pos_364	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_365	bsubtilis_168_prom_pos_366	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_366	bsubtilis_168_prom_pos_366	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_367	bsubtilis_168_prom_pos_367	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_368	bsubtilis_168_prom_pos_368	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_369	bsubtilis_168_prom_pos_369	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_37	bsubtilis_168_prom_pos_37	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_370	bsubtilis_168_prom_pos_370	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_371	bsubtilis_168_prom_pos_372	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_372	bsubtilis_168_prom_pos_372	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_373	bsubtilis_168_prom_pos_373	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_374	bsubtilis_168_prom_pos_374	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_375	bsubtilis_168_prom_pos_375	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_376	bsubtilis_168_prom_pos_376	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_377	bsubtilis_168_prom_pos_377	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_378	bsubtilis_168_prom_pos_378	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_379	bsubtilis_168_prom_pos_380	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_38	bsubtilis_168_prom_pos_38	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_380	bsubtilis_168_prom_pos_380	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_381	bsubtilis_168_prom_pos_381	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_382	bsubtilis_168_prom_pos_382	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_383	bsubtilis_168_prom_pos_383	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_384	bsubtilis_168_prom_pos_385	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_385	bsubtilis_168_prom_pos_385	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_386	bsubtilis_168_prom_pos_386	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_387	bsubtilis_168_prom_pos_387	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_388	bsubtilis_168_prom_pos_388	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_389	bsubtilis_168_prom_pos_389	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_39	bsubtilis_168_prom_pos_39	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_390	bsubtilis_168_prom_pos_390	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_391	bsubtilis_168_prom_pos_391	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_392	bsubtilis_168_prom_pos_392	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_393	bsubtilis_168_prom_pos_393	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_394	bsubtilis_168_prom_pos_394	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_395	bsubtilis_168_prom_pos_395	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_396	bsubtilis_168_prom_pos_396	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_397	bsubtilis_168_prom_pos_397	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_398	bsubtilis_168_prom_pos_398	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_399	bsubtilis_168_prom_pos_399	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_4	bsubtilis_168_prom_pos_4	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_40	bsubtilis_168_prom_pos_40	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_400	bsubtilis_168_prom_pos_400	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_401	bsubtilis_168_prom_pos_401	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_402	bsubtilis_168_prom_pos_402	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_403	bsubtilis_168_prom_pos_403	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_404	bsubtilis_168_prom_pos_404	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_405	bsubtilis_168_prom_pos_405	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_406	bsubtilis_168_prom_pos_406	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_407	bsubtilis_168_prom_pos_407	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_408	bsubtilis_168_prom_pos_408	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_409	bsubtilis_168_prom_pos_409	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_41	bsubtilis_168_prom_pos_41	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_410	bsubtilis_168_prom_pos_410	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_411	bsubtilis_168_prom_pos_411	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_412	bsubtilis_168_prom_pos_412	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_413	bsubtilis_168_prom_pos_413	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_414	bsubtilis_168_prom_pos_414	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_415	bsubtilis_168_prom_pos_415	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_416	bsubtilis_168_prom_pos_416	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_417	bsubtilis_168_prom_pos_417	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_418	bsubtilis_168_prom_pos_418	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_419	bsubtilis_168_prom_pos_419	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_42	bsubtilis_168_prom_pos_42	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_420	bsubtilis_168_prom_pos_420	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_421	bsubtilis_168_prom_pos_421	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_422	bsubtilis_168_prom_pos_422	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_423	bsubtilis_168_prom_pos_423	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_424	bsubtilis_168_prom_pos_424	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_425	bsubtilis_168_prom_pos_425	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_426	bsubtilis_168_prom_pos_426	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_427	bsubtilis_168_prom_pos_428	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_428	bsubtilis_168_prom_pos_428	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_429	bsubtilis_168_prom_pos_429	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_43	bsubtilis_168_prom_pos_43	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_430	bsubtilis_168_prom_pos_430	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_431	bsubtilis_168_prom_pos_431	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_432	bsubtilis_168_prom_pos_432	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_433	bsubtilis_168_prom_pos_434	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_434	bsubtilis_168_prom_pos_434	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_435	bsubtilis_168_prom_pos_435	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_436	bsubtilis_168_prom_pos_436	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_437	bsubtilis_168_prom_pos_437	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_438	bsubtilis_168_prom_pos_438	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_439	bsubtilis_168_prom_pos_439	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_44	bsubtilis_168_prom_pos_44	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_440	bsubtilis_168_prom_pos_440	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_441	bsubtilis_168_prom_pos_441	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_442	bsubtilis_168_prom_pos_442	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_443	bsubtilis_168_prom_pos_443	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_444	bsubtilis_168_prom_pos_444	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_445	bsubtilis_168_prom_pos_445	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_446	bsubtilis_168_prom_pos_446	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_447	bsubtilis_168_prom_pos_447	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_448	bsubtilis_168_prom_pos_448	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_449	bsubtilis_168_prom_pos_449	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_45	bsubtilis_168_prom_pos_45	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_450	bsubtilis_168_prom_pos_450	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_451	bsubtilis_168_prom_pos_451	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_452	bsubtilis_168_prom_pos_452	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_453	bsubtilis_168_prom_pos_453	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_454	bsubtilis_168_prom_pos_454	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_455	bsubtilis_168_prom_pos_455	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_456	bsubtilis_168_prom_pos_456	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_457	bsubtilis_168_prom_pos_457	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_458	bsubtilis_168_prom_pos_458	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_459	bsubtilis_168_prom_pos_459	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_46	bsubtilis_168_prom_pos_46	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_460	bsubtilis_168_prom_pos_460	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_461	bsubtilis_168_prom_pos_461	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_462	bsubtilis_168_prom_pos_462	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_463	bsubtilis_168_prom_pos_463	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_464	bsubtilis_168_prom_pos_464	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_465	bsubtilis_168_prom_pos_465	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_466	bsubtilis_168_prom_pos_466	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_467	bsubtilis_168_prom_pos_467	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_468	bsubtilis_168_prom_pos_468	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_469	bsubtilis_168_prom_pos_469	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_47	bsubtilis_168_prom_pos_47	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_470	bsubtilis_168_prom_pos_470	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_471	bsubtilis_168_prom_pos_471	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_472	bsubtilis_168_prom_pos_472	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_473	bsubtilis_168_prom_pos_473	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_474	bsubtilis_168_prom_pos_474	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_475	bsubtilis_168_prom_pos_475	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_476	bsubtilis_168_prom_pos_476	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_477	bsubtilis_168_prom_pos_478	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_478	bsubtilis_168_prom_pos_478	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_479	bsubtilis_168_prom_pos_479	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_48	bsubtilis_168_prom_pos_48	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_480	bsubtilis_168_prom_pos_480	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_481	bsubtilis_168_prom_pos_481	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_482	bsubtilis_168_prom_pos_482	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_483	bsubtilis_168_prom_pos_483	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_484	bsubtilis_168_prom_pos_484	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_485	bsubtilis_168_prom_pos_485	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_486	bsubtilis_168_prom_pos_486	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_487	bsubtilis_168_prom_pos_487	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_488	bsubtilis_168_prom_pos_488	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_489	bsubtilis_168_prom_pos_489	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_49	bsubtilis_168_prom_pos_55	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_490	bsubtilis_168_prom_pos_490	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_491	bsubtilis_168_prom_pos_491	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_492	bsubtilis_168_prom_pos_492	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_493	bsubtilis_168_prom_pos_493	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_494	bsubtilis_168_prom_pos_494	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_495	bsubtilis_168_prom_pos_495	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_496	bsubtilis_168_prom_pos_496	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_497	bsubtilis_168_prom_pos_497	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_498	bsubtilis_168_prom_pos_498	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_499	bsubtilis_168_prom_pos_499	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_5	bsubtilis_168_prom_pos_5	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_50	bsubtilis_168_prom_pos_50	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_500	bsubtilis_168_prom_pos_500	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_501	bsubtilis_168_prom_pos_501	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_502	bsubtilis_168_prom_pos_502	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_503	bsubtilis_168_prom_pos_503	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_504	bsubtilis_168_prom_pos_505	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_505	bsubtilis_168_prom_pos_505	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_506	bsubtilis_168_prom_pos_506	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_507	bsubtilis_168_prom_pos_507	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_508	bsubtilis_168_prom_pos_509	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_509	bsubtilis_168_prom_pos_509	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_51	bsubtilis_168_prom_pos_158	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_510	bsubtilis_168_prom_pos_510	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_511	bsubtilis_168_prom_pos_511	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_512	bsubtilis_168_prom_pos_512	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_513	bsubtilis_168_prom_pos_513	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_514	bsubtilis_168_prom_pos_514	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_515	bsubtilis_168_prom_pos_515	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_516	bsubtilis_168_prom_pos_516	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_517	bsubtilis_168_prom_pos_517	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_518	bsubtilis_168_prom_pos_518	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_519	bsubtilis_168_prom_pos_519	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_52	bsubtilis_168_prom_pos_158	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_520	bsubtilis_168_prom_pos_520	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_521	bsubtilis_168_prom_pos_521	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_522	bsubtilis_168_prom_pos_522	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_523	bsubtilis_168_prom_pos_523	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_524	bsubtilis_168_prom_pos_524	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_525	bsubtilis_168_prom_pos_525	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_526	bsubtilis_168_prom_pos_526	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_527	bsubtilis_168_prom_pos_527	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_528	bsubtilis_168_prom_pos_528	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_529	bsubtilis_168_prom_pos_529	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_53	bsubtilis_168_prom_pos_53	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_530	bsubtilis_168_prom_pos_530	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_531	bsubtilis_168_prom_pos_531	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_532	bsubtilis_168_prom_pos_532	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_533	bsubtilis_168_prom_pos_535	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_534	bsubtilis_168_prom_pos_535	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_535	bsubtilis_168_prom_pos_535	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_536	bsubtilis_168_prom_pos_537	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_537	bsubtilis_168_prom_pos_537	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_538	bsubtilis_168_prom_pos_538	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_539	bsubtilis_168_prom_pos_539	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_54	bsubtilis_168_prom_pos_54	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_540	bsubtilis_168_prom_pos_540	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_541	bsubtilis_168_prom_pos_541	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_542	bsubtilis_168_prom_pos_542	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_543	bsubtilis_168_prom_pos_543	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_544	bsubtilis_168_prom_pos_544	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_545	bsubtilis_168_prom_pos_545	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_546	bsubtilis_168_prom_pos_546	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_547	bsubtilis_168_prom_pos_547	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_548	bsubtilis_168_prom_pos_548	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_549	bsubtilis_168_prom_pos_549	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_55	bsubtilis_168_prom_pos_55	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_550	bsubtilis_168_prom_pos_550	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_551	bsubtilis_168_prom_pos_551	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_552	bsubtilis_168_prom_pos_552	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_553	bsubtilis_168_prom_pos_554	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_554	bsubtilis_168_prom_pos_554	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_555	bsubtilis_168_prom_pos_556	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_556	bsubtilis_168_prom_pos_556	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_557	bsubtilis_168_prom_pos_557	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_558	bsubtilis_168_prom_pos_558	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_559	bsubtilis_168_prom_pos_559	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_56	bsubtilis_168_prom_pos_56	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_560	bsubtilis_168_prom_pos_560	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_561	bsubtilis_168_prom_pos_561	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_562	bsubtilis_168_prom_pos_562	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_563	bsubtilis_168_prom_pos_563	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_564	bsubtilis_168_prom_pos_564	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_565	bsubtilis_168_prom_pos_565	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_566	bsubtilis_168_prom_pos_566	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_567	bsubtilis_168_prom_pos_567	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_568	bsubtilis_168_prom_pos_568	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_569	bsubtilis_168_prom_pos_569	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_57	bsubtilis_168_prom_pos_57	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_570	bsubtilis_168_prom_pos_570	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_571	bsubtilis_168_prom_pos_571	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_572	bsubtilis_168_prom_pos_572	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_573	bsubtilis_168_prom_pos_573	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_574	bsubtilis_168_prom_pos_574	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_575	bsubtilis_168_prom_pos_575	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_576	bsubtilis_168_prom_pos_576	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_577	bsubtilis_168_prom_pos_577	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_578	bsubtilis_168_prom_pos_578	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_579	bsubtilis_168_prom_pos_579	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_58	bsubtilis_168_prom_pos_58	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_580	bsubtilis_168_prom_pos_580	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_581	bsubtilis_168_prom_pos_581	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_582	bsubtilis_168_prom_pos_582	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_583	bsubtilis_168_prom_pos_583	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_584	bsubtilis_168_prom_pos_584	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_585	bsubtilis_168_prom_pos_585	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_586	bsubtilis_168_prom_pos_586	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_587	bsubtilis_168_prom_pos_587	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_588	bsubtilis_168_prom_pos_588	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_589	bsubtilis_168_prom_pos_589	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_59	bsubtilis_168_prom_pos_59	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_590	bsubtilis_168_prom_pos_590	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_591	bsubtilis_168_prom_pos_591	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_592	bsubtilis_168_prom_pos_592	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_593	bsubtilis_168_prom_pos_593	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_594	bsubtilis_168_prom_pos_594	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_595	bsubtilis_168_prom_pos_595	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_596	bsubtilis_168_prom_pos_596	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_597	bsubtilis_168_prom_pos_597	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_598	bsubtilis_168_prom_pos_598	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_599	bsubtilis_168_prom_pos_599	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_6	bsubtilis_168_prom_pos_6	bsubtilis_168	Firmicutes
bsubtilis_168_prom_pos_60	bsubtilis_168_prom_pos_60	bsubtilis_168	Firmicutes
