window_id	cluster_rep	organism	phylum	label
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_483	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_483	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_484	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_484	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_485	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_485	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_486	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_486	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_487	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_487	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_488	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_488	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_489	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_489	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_490	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_490	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_491	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_491	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_492	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_492	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_493	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_493	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_494	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_494	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_495	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_495	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_496	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_496	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_497	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_497	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_498	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_498	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_499	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_499	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_500	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_695	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_501	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_501	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_502	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_502	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_503	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_503	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_504	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_504	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_505	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_505	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_506	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_506	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_507	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_507	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_508	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_508	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_509	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_509	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_510	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_510	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_511	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_511	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_512	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_512	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_513	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_513	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_514	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_514	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_515	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_515	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_516	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_516	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_517	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_517	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_518	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_518	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_519	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_519	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_520	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_520	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_521	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_521	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_522	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_522	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_523	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_523	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_524	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_524	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_525	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_525	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_526	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_526	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_527	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_527	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_528	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_528	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_529	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_529	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_530	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_530	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_531	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_531	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_532	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_532	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_533	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_533	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_534	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_534	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_535	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_535	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_536	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_536	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_537	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_537	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_538	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_538	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_539	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_539	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_540	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_540	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_541	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_541	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_542	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_542	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_543	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_543	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_544	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_544	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_545	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_545	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_546	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_546	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_547	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_547	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_548	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_548	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_549	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_549	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_550	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_550	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_551	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_551	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_552	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_552	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_553	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_553	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_554	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_554	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_555	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_555	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_556	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_556	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_557	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_557	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_558	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_558	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_559	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_559	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_560	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_560	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_561	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_561	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_562	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_562	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_563	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_563	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_564	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_564	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_565	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_565	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_566	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_566	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_567	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_567	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_568	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_568	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_569	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_569	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_570	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_570	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_571	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_571	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_572	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_572	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_573	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_573	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_574	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_574	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_575	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_575	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_576	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_576	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_577	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_577	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_578	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_578	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_579	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_579	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_580	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_580	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_581	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_581	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_582	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_582	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_583	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_583	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_584	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_584	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_585	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_585	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_586	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_586	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_587	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_587	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_588	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_588	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_589	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_589	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_590	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_590	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_591	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_591	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_592	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_592	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_593	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_593	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_594	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_594	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_595	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_595	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_596	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_596	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_597	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_597	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_598	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_598	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_599	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_599	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_600	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_600	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_601	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_601	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_602	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_602	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_603	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_603	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_604	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_604	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_605	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_605	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_606	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_606	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_607	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_607	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_608	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_608	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_609	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_609	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_610	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_610	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_611	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_611	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_612	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_612	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_613	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_613	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_614	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_614	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_615	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_615	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_616	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_616	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_617	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_617	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_618	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_618	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_619	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_619	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_620	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_620	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_621	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_621	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_622	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_622	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_623	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_623	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1_rsr
